LineId,Logrecord,Date,Pid,Level,Component,EventId,EventTemplate
1018,nova-api.log.1.2017-05-16_13:53:08,2017-05-16,25746,INFO,nova.osapi_compute.wsgi.server,E25,"<*> ""GET <*>"" status: <*> len: <*> time: <*>.<*>"
1019,nova-api.log.1.2017-05-16_13:53:08,2017-05-16,25746,INFO,nova.osapi_compute.wsgi.server,E25,"<*> ""GET <*>"" status: <*> len: <*> time: <*>.<*>"
1020,nova-api.log.1.2017-05-16_13:53:08,2017-05-16,25746,INFO,nova.osapi_compute.wsgi.server,E25,"<*> ""GET <*>"" status: <*> len: <*> time: <*>.<*>"
1021,nova-compute.log.1.2017-05-16_13:55:31,2017-05-16,2931,INFO,nova.compute.manager,E22,[instance: <*>] VM Started (Lifecycle Event)
1022,nova-compute.log.1.2017-05-16_13:55:31,2017-05-16,2931,INFO,nova.compute.manager,E20,[instance: <*>] VM Paused (Lifecycle Event)
1023,nova-compute.log.1.2017-05-16_13:55:31,2017-05-16,2931,INFO,nova.compute.manager,E7,[instance: <*>] During sync_power_state the instance has a pending task (spawning). Skip.
1024,nova-compute.log.1.2017-05-16_13:55:31,2017-05-16,2931,INFO,nova.virt.libvirt.imagecache,E34,image <*> at (<*>): checking
1025,nova-compute.log.1.2017-05-16_13:55:31,2017-05-16,2931,INFO,nova.virt.libvirt.imagecache,E35,"image <*> at (<*>): in use: on this node <*> local, <*> on other nodes sharing this instance storage"
1026,nova-compute.log.1.2017-05-16_13:55:31,2017-05-16,2931,INFO,nova.virt.libvirt.imagecache,E27,Active base files: <*>
1027,nova-api.log.1.2017-05-16_13:53:08,2017-05-16,25746,INFO,nova.osapi_compute.wsgi.server,E25,"<*> ""GET <*>"" status: <*> len: <*> time: <*>.<*>"
1028,nova-api.log.1.2017-05-16_13:53:08,2017-05-16,25746,INFO,nova.osapi_compute.wsgi.server,E25,"<*> ""GET <*>"" status: <*> len: <*> time: <*>.<*>"
1029,nova-api.log.1.2017-05-16_13:53:08,2017-05-16,25746,INFO,nova.osapi_compute.wsgi.server,E25,"<*> ""GET <*>"" status: <*> len: <*> time: <*>.<*>"
1030,nova-api.log.1.2017-05-16_13:53:08,2017-05-16,25746,INFO,nova.osapi_compute.wsgi.server,E25,"<*> ""GET <*>"" status: <*> len: <*> time: <*>.<*>"
1031,nova-api.log.1.2017-05-16_13:53:08,2017-05-16,25746,INFO,nova.osapi_compute.wsgi.server,E25,"<*> ""GET <*>"" status: <*> len: <*> time: <*>.<*>"
1032,nova-api.log.1.2017-05-16_13:53:08,2017-05-16,25746,INFO,nova.osapi_compute.wsgi.server,E25,"<*> ""GET <*>"" status: <*> len: <*> time: <*>.<*>"
1033,nova-api.log.1.2017-05-16_13:53:08,2017-05-16,25743,INFO,nova.api.openstack.compute.server_external_events,E31,Creating event network-vif-plugged:<*>-<*>-<*>-<*>-<*> for instance <*>
1034,nova-api.log.1.2017-05-16_13:53:08,2017-05-16,25743,INFO,nova.osapi_compute.wsgi.server,E26,"<*> ""POST <*>"" status: <*> len: <*> time: <*>.<*>"
1035,nova-compute.log.1.2017-05-16_13:55:31,2017-05-16,2931,INFO,nova.compute.manager,E21,[instance: <*>] VM Resumed (Lifecycle Event)
1036,nova-compute.log.1.2017-05-16_13:55:31,2017-05-16,2931,INFO,nova.virt.libvirt.driver,E9,[instance: <*>] Instance spawned successfully.
1037,nova-compute.log.1.2017-05-16_13:55:31,2017-05-16,2931,INFO,nova.compute.manager,E15,[instance: <*>] Took <*>.<*> seconds to spawn the instance on the hypervisor.
1038,nova-compute.log.1.2017-05-16_13:55:31,2017-05-16,2931,INFO,nova.virt.libvirt.imagecache,E34,image <*> at (<*>): checking
1039,nova-compute.log.1.2017-05-16_13:55:31,2017-05-16,2931,INFO,nova.virt.libvirt.imagecache,E35,"image <*> at (<*>): in use: on this node <*> local, <*> on other nodes sharing this instance storage"
1040,nova-api.log.1.2017-05-16_13:53:08,2017-05-16,25746,INFO,nova.osapi_compute.wsgi.server,E25,"<*> ""GET <*>"" status: <*> len: <*> time: <*>.<*>"
1041,nova-compute.log.1.2017-05-16_13:55:31,2017-05-16,2931,INFO,nova.compute.manager,E21,[instance: <*>] VM Resumed (Lifecycle Event)
1042,nova-compute.log.1.2017-05-16_13:55:31,2017-05-16,2931,INFO,nova.compute.manager,E12,[instance: <*>] Took <*>.<*> seconds to build instance.
1043,nova-compute.log.1.2017-05-16_13:55:31,2017-05-16,2931,INFO,nova.virt.libvirt.imagecache,E27,Active base files: <*>
1044,nova-api.log.1.2017-05-16_13:53:08,2017-05-16,25746,INFO,nova.osapi_compute.wsgi.server,E25,"<*> ""GET <*>"" status: <*> len: <*> time: <*>.<*>"
1045,nova-api.log.1.2017-05-16_13:53:08,2017-05-16,25746,INFO,nova.osapi_compute.wsgi.server,E25,"<*> ""GET <*>"" status: <*> len: <*> time: <*>.<*>"
1046,nova-api.log.1.2017-05-16_13:53:08,2017-05-16,25746,INFO,nova.osapi_compute.wsgi.server,E25,"<*> ""GET <*>"" status: <*> len: <*> time: <*>.<*>"
1047,nova-compute.log.1.2017-05-16_13:55:31,2017-05-16,2931,INFO,nova.virt.libvirt.imagecache,E34,image <*> at (<*>): checking
1048,nova-compute.log.1.2017-05-16_13:55:31,2017-05-16,2931,INFO,nova.virt.libvirt.imagecache,E35,"image <*> at (<*>): in use: on this node <*> local, <*> on other nodes sharing this instance storage"
1049,nova-compute.log.1.2017-05-16_13:55:31,2017-05-16,2931,INFO,nova.virt.libvirt.imagecache,E27,Active base files: <*>
1050,nova-api.log.1.2017-05-16_13:53:08,2017-05-16,25795,INFO,nova.metadata.wsgi.server,E25,"<*> ""GET <*>"" status: <*> len: <*> time: <*>.<*>"
1051,nova-api.log.1.2017-05-16_13:53:08,2017-05-16,25793,INFO,nova.metadata.wsgi.server,E25,"<*> ""GET <*>"" status: <*> len: <*> time: <*>.<*>"
1052,nova-api.log.1.2017-05-16_13:53:08,2017-05-16,25779,INFO,nova.metadata.wsgi.server,E25,"<*> ""GET <*>"" status: <*> len: <*> time: <*>.<*>"
1053,nova-api.log.1.2017-05-16_13:53:08,2017-05-16,25779,INFO,nova.metadata.wsgi.server,E25,"<*> ""GET <*>"" status: <*> len: <*> time: <*>.<*>"
1054,nova-api.log.1.2017-05-16_13:53:08,2017-05-16,25790,INFO,nova.metadata.wsgi.server,E25,"<*> ""GET <*>"" status: <*> len: <*> time: <*>.<*>"
1055,nova-api.log.1.2017-05-16_13:53:08,2017-05-16,25790,INFO,nova.metadata.wsgi.server,E25,"<*> ""GET <*>"" status: <*> len: <*> time: <*>.<*>"
1056,nova-api.log.1.2017-05-16_13:53:08,2017-05-16,25784,INFO,nova.metadata.wsgi.server,E25,"<*> ""GET <*>"" status: <*> len: <*> time: <*>.<*>"
1057,nova-api.log.1.2017-05-16_13:53:08,2017-05-16,25791,INFO,nova.metadata.wsgi.server,E25,"<*> ""GET <*>"" status: <*> len: <*> time: <*>.<*>"
1058,nova-api.log.1.2017-05-16_13:53:08,2017-05-16,25774,INFO,nova.metadata.wsgi.server,E25,"<*> ""GET <*>"" status: <*> len: <*> time: <*>.<*>"
1059,nova-api.log.1.2017-05-16_13:53:08,2017-05-16,25746,INFO,nova.osapi_compute.wsgi.server,E24,"<*> ""DELETE <*>"" status: <*> len: <*> time: <*>.<*>"
1060,nova-compute.log.1.2017-05-16_13:55:31,2017-05-16,2931,INFO,nova.compute.manager,E11,[instance: <*>] Terminating instance
1061,nova-compute.log.1.2017-05-16_13:55:31,2017-05-16,2931,INFO,nova.virt.libvirt.driver,E8,[instance: <*>] Instance destroyed successfully.
1062,nova-api.log.1.2017-05-16_13:53:08,2017-05-16,25746,INFO,nova.osapi_compute.wsgi.server,E25,"<*> ""GET <*>"" status: <*> len: <*> time: <*>.<*>"
1063,nova-api.log.1.2017-05-16_13:53:08,2017-05-16,25797,INFO,nova.metadata.wsgi.server,E25,"<*> ""GET <*>"" status: <*> len: <*> time: <*>.<*>"
1064,nova-compute.log.1.2017-05-16_13:55:31,2017-05-16,2931,INFO,nova.virt.libvirt.driver,E4,[instance: <*>] Deleting instance files <*>
1065,nova-compute.log.1.2017-05-16_13:55:31,2017-05-16,2931,INFO,nova.virt.libvirt.driver,E5,[instance: <*>] Deletion of <*> complete
1066,nova-compute.log.1.2017-05-16_13:55:31,2017-05-16,2931,INFO,nova.compute.manager,E14,[instance: <*>] Took <*>.<*> seconds to destroy the instance on the hypervisor.
1067,nova-api.log.1.2017-05-16_13:53:08,2017-05-16,25746,INFO,nova.osapi_compute.wsgi.server,E25,"<*> ""GET <*>"" status: <*> len: <*> time: <*>.<*>"
1068,nova-compute.log.1.2017-05-16_13:55:31,2017-05-16,2931,INFO,nova.compute.manager,E13,[instance: <*>] Took <*>.<*> seconds to deallocate network for instance.
1069,nova-compute.log.1.2017-05-16_13:55:31,2017-05-16,2931,WARNING,nova.virt.libvirt.imagecache,E42,Unknown base file: <*>
1070,nova-compute.log.1.2017-05-16_13:55:31,2017-05-16,2931,INFO,nova.virt.libvirt.imagecache,E36,Removable base files: <*>
1071,nova-compute.log.1.2017-05-16_13:55:31,2017-05-16,2931,INFO,nova.virt.libvirt.imagecache,E37,Removing base or swap file: <*>
1072,nova-api.log.1.2017-05-16_13:53:08,2017-05-16,25746,INFO,nova.osapi_compute.wsgi.server,E25,"<*> ""GET <*>"" status: <*> len: <*> time: <*>.<*>"
1073,nova-api.log.1.2017-05-16_13:53:08,2017-05-16,25746,INFO,nova.api.openstack.wsgi,E33,HTTP exception thrown: No instances found for any event
1074,nova-api.log.1.2017-05-16_13:53:08,2017-05-16,25746,INFO,nova.osapi_compute.wsgi.server,E26,"<*> ""POST <*>"" status: <*> len: <*> time: <*>.<*>"
1075,nova-api.log.1.2017-05-16_13:53:08,2017-05-16,25746,INFO,nova.osapi_compute.wsgi.server,E26,"<*> ""POST <*>"" status: <*> len: <*> time: <*>.<*>"
1076,nova-api.log.1.2017-05-16_13:53:08,2017-05-16,25746,INFO,nova.osapi_compute.wsgi.server,E25,"<*> ""GET <*>"" status: <*> len: <*> time: <*>.<*>"
1077,nova-compute.log.1.2017-05-16_13:55:31,2017-05-16,2931,INFO,nova.compute.claims,E1,"[instance: <*>] Attempting claim: memory <*> MB, disk <*> GB, vcpus <*> CPU"
1078,nova-compute.log.1.2017-05-16_13:55:31,2017-05-16,2931,INFO,nova.compute.claims,E17,"[instance: <*>] Total memory: <*> MB, used: <*>.<*> MB"
1079,nova-compute.log.1.2017-05-16_13:55:31,2017-05-16,2931,INFO,nova.compute.claims,E10,"[instance: <*>] memory limit: <*>.<*> MB, free: <*>.<*> MB"
1080,nova-compute.log.1.2017-05-16_13:55:31,2017-05-16,2931,INFO,nova.compute.claims,E16,"[instance: <*>] Total disk: <*> GB, used: <*>.<*> GB"
1081,nova-compute.log.1.2017-05-16_13:55:31,2017-05-16,2931,INFO,nova.compute.claims,E6,"[instance: <*>] disk limit not specified, defaulting to unlimited"
1082,nova-compute.log.1.2017-05-16_13:55:31,2017-05-16,2931,INFO,nova.compute.claims,E18,"[instance: <*>] Total vcpu: <*> VCPU, used: <*>.<*> VCPU"
1083,nova-compute.log.1.2017-05-16_13:55:31,2017-05-16,2931,INFO,nova.compute.claims,E19,"[instance: <*>] vcpu limit not specified, defaulting to unlimited"
1084,nova-compute.log.1.2017-05-16_13:55:31,2017-05-16,2931,INFO,nova.compute.claims,E2,[instance: <*>] Claim successful
1085,nova-api.log.1.2017-05-16_13:53:08,2017-05-16,25746,INFO,nova.osapi_compute.wsgi.server,E25,"<*> ""GET <*>"" status: <*> len: <*> time: <*>.<*>"
1086,nova-api.log.1.2017-05-16_13:53:08,2017-05-16,25746,INFO,nova.osapi_compute.wsgi.server,E25,"<*> ""GET <*>"" status: <*> len: <*> time: <*>.<*>"
1087,nova-compute.log.1.2017-05-16_13:55:31,2017-05-16,2931,INFO,nova.virt.libvirt.driver,E3,[instance: <*>] Creating image
1088,nova-api.log.1.2017-05-16_13:53:08,2017-05-16,25746,INFO,nova.osapi_compute.wsgi.server,E25,"<*> ""GET <*>"" status: <*> len: <*> time: <*>.<*>"
1089,nova-compute.log.1.2017-05-16_13:55:31,2017-05-16,2931,INFO,nova.compute.manager,E23,[instance: <*>] VM Stopped (Lifecycle Event)
1090,nova-api.log.1.2017-05-16_13:53:08,2017-05-16,25746,INFO,nova.osapi_compute.wsgi.server,E25,"<*> ""GET <*>"" status: <*> len: <*> time: <*>.<*>"
1091,nova-api.log.1.2017-05-16_13:53:08,2017-05-16,25746,INFO,nova.osapi_compute.wsgi.server,E25,"<*> ""GET <*>"" status: <*> len: <*> time: <*>.<*>"
1092,nova-api.log.1.2017-05-16_13:53:08,2017-05-16,25746,INFO,nova.osapi_compute.wsgi.server,E25,"<*> ""GET <*>"" status: <*> len: <*> time: <*>.<*>"
1093,nova-api.log.1.2017-05-16_13:53:08,2017-05-16,25746,INFO,nova.osapi_compute.wsgi.server,E25,"<*> ""GET <*>"" status: <*> len: <*> time: <*>.<*>"
1094,nova-api.log.1.2017-05-16_13:53:08,2017-05-16,25746,INFO,nova.osapi_compute.wsgi.server,E25,"<*> ""GET <*>"" status: <*> len: <*> time: <*>.<*>"
1095,nova-api.log.1.2017-05-16_13:53:08,2017-05-16,25746,INFO,nova.osapi_compute.wsgi.server,E25,"<*> ""GET <*>"" status: <*> len: <*> time: <*>.<*>"
1096,nova-api.log.1.2017-05-16_13:53:08,2017-05-16,25746,INFO,nova.osapi_compute.wsgi.server,E25,"<*> ""GET <*>"" status: <*> len: <*> time: <*>.<*>"
1097,nova-api.log.1.2017-05-16_13:53:08,2017-05-16,25746,INFO,nova.osapi_compute.wsgi.server,E25,"<*> ""GET <*>"" status: <*> len: <*> time: <*>.<*>"
1098,nova-api.log.1.2017-05-16_13:53:08,2017-05-16,25746,INFO,nova.osapi_compute.wsgi.server,E25,"<*> ""GET <*>"" status: <*> len: <*> time: <*>.<*>"
1099,nova-api.log.1.2017-05-16_13:53:08,2017-05-16,25746,INFO,nova.osapi_compute.wsgi.server,E25,"<*> ""GET <*>"" status: <*> len: <*> time: <*>.<*>"
1100,nova-api.log.1.2017-05-16_13:53:08,2017-05-16,25746,INFO,nova.osapi_compute.wsgi.server,E25,"<*> ""GET <*>"" status: <*> len: <*> time: <*>.<*>"
1101,nova-api.log.1.2017-05-16_13:53:08,2017-05-16,25746,INFO,nova.osapi_compute.wsgi.server,E25,"<*> ""GET <*>"" status: <*> len: <*> time: <*>.<*>"
1102,nova-api.log.1.2017-05-16_13:53:08,2017-05-16,25746,INFO,nova.osapi_compute.wsgi.server,E25,"<*> ""GET <*>"" status: <*> len: <*> time: <*>.<*>"
1103,nova-compute.log.1.2017-05-16_13:55:31,2017-05-16,2931,INFO,nova.compute.resource_tracker,E28,Auditing locally available compute resources for node <*>
1104,nova-compute.log.1.2017-05-16_13:55:31,2017-05-16,2931,INFO,nova.compute.resource_tracker,E41,"Total usable vcpus: <*>, total allocated vcpus: <*>"
1105,nova-compute.log.1.2017-05-16_13:55:31,2017-05-16,2931,INFO,nova.compute.resource_tracker,E32,Final resource view: name=<*> phys_ram=<*> used_ram=<*> phys_disk=<*> used_disk=<*> total_vcpus=<*> used_vcpus=<*> pci_stats=[]
1106,nova-compute.log.1.2017-05-16_13:55:31,2017-05-16,2931,INFO,nova.compute.resource_tracker,E30,Compute_service record updated for <*>
1107,nova-api.log.1.2017-05-16_13:53:08,2017-05-16,25746,INFO,nova.osapi_compute.wsgi.server,E25,"<*> ""GET <*>"" status: <*> len: <*> time: <*>.<*>"
1108,nova-api.log.1.2017-05-16_13:53:08,2017-05-16,25746,INFO,nova.osapi_compute.wsgi.server,E25,"<*> ""GET <*>"" status: <*> len: <*> time: <*>.<*>"
1109,nova-compute.log.1.2017-05-16_13:55:31,2017-05-16,2931,INFO,nova.virt.libvirt.imagecache,E34,image <*> at (<*>): checking
1110,nova-compute.log.1.2017-05-16_13:55:31,2017-05-16,2931,INFO,nova.virt.libvirt.imagecache,E35,"image <*> at (<*>): in use: on this node <*> local, <*> on other nodes sharing this instance storage"
1111,nova-compute.log.1.2017-05-16_13:55:31,2017-05-16,2931,INFO,nova.compute.manager,E22,[instance: <*>] VM Started (Lifecycle Event)
1112,nova-compute.log.1.2017-05-16_13:55:31,2017-05-16,2931,INFO,nova.compute.manager,E20,[instance: <*>] VM Paused (Lifecycle Event)
1113,nova-compute.log.1.2017-05-16_13:55:31,2017-05-16,2931,INFO,nova.virt.libvirt.imagecache,E27,Active base files: <*>
1114,nova-compute.log.1.2017-05-16_13:55:31,2017-05-16,2931,INFO,nova.compute.manager,E7,[instance: <*>] During sync_power_state the instance has a pending task (spawning). Skip.
1115,nova-api.log.1.2017-05-16_13:53:08,2017-05-16,25746,INFO,nova.osapi_compute.wsgi.server,E25,"<*> ""GET <*>"" status: <*> len: <*> time: <*>.<*>"
1116,nova-api.log.1.2017-05-16_13:53:08,2017-05-16,25746,INFO,nova.osapi_compute.wsgi.server,E25,"<*> ""GET <*>"" status: <*> len: <*> time: <*>.<*>"
1117,nova-api.log.1.2017-05-16_13:53:08,2017-05-16,25746,INFO,nova.osapi_compute.wsgi.server,E25,"<*> ""GET <*>"" status: <*> len: <*> time: <*>.<*>"
1118,nova-api.log.1.2017-05-16_13:53:08,2017-05-16,25746,INFO,nova.osapi_compute.wsgi.server,E25,"<*> ""GET <*>"" status: <*> len: <*> time: <*>.<*>"
1119,nova-api.log.1.2017-05-16_13:53:08,2017-05-16,25746,INFO,nova.osapi_compute.wsgi.server,E25,"<*> ""GET <*>"" status: <*> len: <*> time: <*>.<*>"
1120,nova-api.log.1.2017-05-16_13:53:08,2017-05-16,25746,INFO,nova.osapi_compute.wsgi.server,E25,"<*> ""GET <*>"" status: <*> len: <*> time: <*>.<*>"
1121,nova-compute.log.1.2017-05-16_13:55:31,2017-05-16,2931,INFO,nova.virt.libvirt.imagecache,E34,image <*> at (<*>): checking
1122,nova-compute.log.1.2017-05-16_13:55:31,2017-05-16,2931,INFO,nova.virt.libvirt.imagecache,E35,"image <*> at (<*>): in use: on this node <*> local, <*> on other nodes sharing this instance storage"
1123,nova-compute.log.1.2017-05-16_13:55:31,2017-05-16,2931,INFO,nova.virt.libvirt.imagecache,E27,Active base files: <*>
1124,nova-api.log.1.2017-05-16_13:53:08,2017-05-16,25746,INFO,nova.osapi_compute.wsgi.server,E25,"<*> ""GET <*>"" status: <*> len: <*> time: <*>.<*>"
1125,nova-api.log.1.2017-05-16_13:53:08,2017-05-16,25746,INFO,nova.osapi_compute.wsgi.server,E25,"<*> ""GET <*>"" status: <*> len: <*> time: <*>.<*>"
1126,nova-api.log.1.2017-05-16_13:53:08,2017-05-16,25743,INFO,nova.api.openstack.compute.server_external_events,E31,Creating event network-vif-plugged:<*>-<*>-<*>-<*>-<*> for instance <*>
1127,nova-api.log.1.2017-05-16_13:53:08,2017-05-16,25743,INFO,nova.osapi_compute.wsgi.server,E26,"<*> ""POST <*>"" status: <*> len: <*> time: <*>.<*>"
1128,nova-compute.log.1.2017-05-16_13:55:31,2017-05-16,2931,INFO,nova.compute.manager,E21,[instance: <*>] VM Resumed (Lifecycle Event)
1129,nova-compute.log.1.2017-05-16_13:55:31,2017-05-16,2931,INFO,nova.virt.libvirt.driver,E9,[instance: <*>] Instance spawned successfully.
1130,nova-compute.log.1.2017-05-16_13:55:31,2017-05-16,2931,INFO,nova.compute.manager,E15,[instance: <*>] Took <*>.<*> seconds to spawn the instance on the hypervisor.
1131,nova-compute.log.1.2017-05-16_13:55:31,2017-05-16,2931,INFO,nova.compute.manager,E7,[instance: <*>] During sync_power_state the instance has a pending task (spawning). Skip.
1132,nova-compute.log.1.2017-05-16_13:55:31,2017-05-16,2931,INFO,nova.compute.manager,E21,[instance: <*>] VM Resumed (Lifecycle Event)
1133,nova-compute.log.1.2017-05-16_13:55:31,2017-05-16,2931,INFO,nova.compute.manager,E12,[instance: <*>] Took <*>.<*> seconds to build instance.
1134,nova-api.log.1.2017-05-16_13:53:08,2017-05-16,25746,INFO,nova.osapi_compute.wsgi.server,E25,"<*> ""GET <*>"" status: <*> len: <*> time: <*>.<*>"
1135,nova-api.log.1.2017-05-16_13:53:08,2017-05-16,25746,INFO,nova.osapi_compute.wsgi.server,E25,"<*> ""GET <*>"" status: <*> len: <*> time: <*>.<*>"
1136,nova-compute.log.1.2017-05-16_13:55:31,2017-05-16,2931,INFO,nova.virt.libvirt.imagecache,E34,image <*> at (<*>): checking
1137,nova-compute.log.1.2017-05-16_13:55:31,2017-05-16,2931,INFO,nova.virt.libvirt.imagecache,E35,"image <*> at (<*>): in use: on this node <*> local, <*> on other nodes sharing this instance storage"
1138,nova-compute.log.1.2017-05-16_13:55:31,2017-05-16,2931,INFO,nova.virt.libvirt.imagecache,E27,Active base files: <*>
1139,nova-api.log.1.2017-05-16_13:53:08,2017-05-16,25797,INFO,nova.metadata.wsgi.server,E25,"<*> ""GET <*>"" status: <*> len: <*> time: <*>.<*>"
1140,nova-api.log.1.2017-05-16_13:53:08,2017-05-16,25799,INFO,nova.metadata.wsgi.server,E25,"<*> ""GET <*>"" status: <*> len: <*> time: <*>.<*>"
1141,nova-api.log.1.2017-05-16_13:53:08,2017-05-16,25799,INFO,nova.metadata.wsgi.server,E25,"<*> ""GET <*>"" status: <*> len: <*> time: <*>.<*>"
1142,nova-api.log.1.2017-05-16_13:53:08,2017-05-16,25774,INFO,nova.metadata.wsgi.server,E25,"<*> ""GET <*>"" status: <*> len: <*> time: <*>.<*>"
1143,nova-api.log.1.2017-05-16_13:53:08,2017-05-16,25746,INFO,nova.osapi_compute.wsgi.server,E24,"<*> ""DELETE <*>"" status: <*> len: <*> time: <*>.<*>"
1144,nova-compute.log.1.2017-05-16_13:55:31,2017-05-16,2931,INFO,nova.compute.manager,E11,[instance: <*>] Terminating instance
1145,nova-api.log.1.2017-05-16_13:53:08,2017-05-16,25783,INFO,nova.metadata.wsgi.server,E25,"<*> ""GET <*>"" status: <*> len: <*> time: <*>.<*>"
1146,nova-compute.log.1.2017-05-16_13:55:31,2017-05-16,2931,INFO,nova.virt.libvirt.driver,E8,[instance: <*>] Instance destroyed successfully.
1147,nova-api.log.1.2017-05-16_13:53:08,2017-05-16,25746,INFO,nova.osapi_compute.wsgi.server,E25,"<*> ""GET <*>"" status: <*> len: <*> time: <*>.<*>"
1148,nova-compute.log.1.2017-05-16_13:55:31,2017-05-16,2931,INFO,nova.virt.libvirt.driver,E4,[instance: <*>] Deleting instance files <*>
1149,nova-compute.log.1.2017-05-16_13:55:31,2017-05-16,2931,INFO,nova.virt.libvirt.driver,E5,[instance: <*>] Deletion of <*> complete
1150,nova-compute.log.1.2017-05-16_13:55:31,2017-05-16,2931,INFO,nova.compute.manager,E14,[instance: <*>] Took <*>.<*> seconds to destroy the instance on the hypervisor.
1151,nova-compute.log.1.2017-05-16_13:55:31,2017-05-16,2931,INFO,nova.virt.libvirt.imagecache,E34,image <*> at (<*>): checking
1152,nova-compute.log.1.2017-05-16_13:55:31,2017-05-16,2931,INFO,nova.virt.libvirt.imagecache,E35,"image <*> at (<*>): in use: on this node <*> local, <*> on other nodes sharing this instance storage"
1153,nova-compute.log.1.2017-05-16_13:55:31,2017-05-16,2931,INFO,nova.virt.libvirt.imagecache,E27,Active base files: <*>
1154,nova-api.log.1.2017-05-16_13:53:08,2017-05-16,25746,INFO,nova.osapi_compute.wsgi.server,E25,"<*> ""GET <*>"" status: <*> len: <*> time: <*>.<*>"
1155,nova-compute.log.1.2017-05-16_13:55:31,2017-05-16,2931,INFO,nova.compute.manager,E13,[instance: <*>] Took <*>.<*> seconds to deallocate network for instance.
1156,nova-api.log.1.2017-05-16_13:53:08,2017-05-16,25746,INFO,nova.osapi_compute.wsgi.server,E25,"<*> ""GET <*>"" status: <*> len: <*> time: <*>.<*>"
1157,nova-api.log.1.2017-05-16_13:53:08,2017-05-16,25746,INFO,nova.api.openstack.wsgi,E33,HTTP exception thrown: No instances found for any event
1158,nova-api.log.1.2017-05-16_13:53:08,2017-05-16,25746,INFO,nova.osapi_compute.wsgi.server,E26,"<*> ""POST <*>"" status: <*> len: <*> time: <*>.<*>"
1159,nova-compute.log.1.2017-05-16_13:55:31,2017-05-16,2931,WARNING,nova.virt.libvirt.imagecache,E42,Unknown base file: <*>
1160,nova-compute.log.1.2017-05-16_13:55:31,2017-05-16,2931,INFO,nova.virt.libvirt.imagecache,E36,Removable base files: <*>
1161,nova-compute.log.1.2017-05-16_13:55:31,2017-05-16,2931,INFO,nova.virt.libvirt.imagecache,E37,Removing base or swap file: <*>
1162,nova-api.log.1.2017-05-16_13:53:08,2017-05-16,25746,INFO,nova.osapi_compute.wsgi.server,E26,"<*> ""POST <*>"" status: <*> len: <*> time: <*>.<*>"
1163,nova-api.log.1.2017-05-16_13:53:08,2017-05-16,25746,INFO,nova.osapi_compute.wsgi.server,E25,"<*> ""GET <*>"" status: <*> len: <*> time: <*>.<*>"
1164,nova-compute.log.1.2017-05-16_13:55:31,2017-05-16,2931,INFO,nova.compute.claims,E1,"[instance: <*>] Attempting claim: memory <*> MB, disk <*> GB, vcpus <*> CPU"
1165,nova-compute.log.1.2017-05-16_13:55:31,2017-05-16,2931,INFO,nova.compute.claims,E17,"[instance: <*>] Total memory: <*> MB, used: <*>.<*> MB"
1166,nova-compute.log.1.2017-05-16_13:55:31,2017-05-16,2931,INFO,nova.compute.claims,E10,"[instance: <*>] memory limit: <*>.<*> MB, free: <*>.<*> MB"
1167,nova-compute.log.1.2017-05-16_13:55:31,2017-05-16,2931,INFO,nova.compute.claims,E16,"[instance: <*>] Total disk: <*> GB, used: <*>.<*> GB"
1168,nova-compute.log.1.2017-05-16_13:55:31,2017-05-16,2931,INFO,nova.compute.claims,E6,"[instance: <*>] disk limit not specified, defaulting to unlimited"
1169,nova-compute.log.1.2017-05-16_13:55:31,2017-05-16,2931,INFO,nova.compute.claims,E18,"[instance: <*>] Total vcpu: <*> VCPU, used: <*>.<*> VCPU"
1170,nova-compute.log.1.2017-05-16_13:55:31,2017-05-16,2931,INFO,nova.compute.claims,E19,"[instance: <*>] vcpu limit not specified, defaulting to unlimited"
1171,nova-compute.log.1.2017-05-16_13:55:31,2017-05-16,2931,INFO,nova.compute.claims,E2,[instance: <*>] Claim successful
1172,nova-api.log.1.2017-05-16_13:53:08,2017-05-16,25746,INFO,nova.osapi_compute.wsgi.server,E25,"<*> ""GET <*>"" status: <*> len: <*> time: <*>.<*>"
1173,nova-api.log.1.2017-05-16_13:53:08,2017-05-16,25746,INFO,nova.osapi_compute.wsgi.server,E25,"<*> ""GET <*>"" status: <*> len: <*> time: <*>.<*>"
1174,nova-compute.log.1.2017-05-16_13:55:31,2017-05-16,2931,INFO,nova.virt.libvirt.driver,E3,[instance: <*>] Creating image
1175,nova-api.log.1.2017-05-16_13:53:08,2017-05-16,25746,INFO,nova.osapi_compute.wsgi.server,E25,"<*> ""GET <*>"" status: <*> len: <*> time: <*>.<*>"
1176,nova-compute.log.1.2017-05-16_13:55:31,2017-05-16,2931,INFO,nova.compute.manager,E23,[instance: <*>] VM Stopped (Lifecycle Event)
1177,nova-api.log.1.2017-05-16_13:53:08,2017-05-16,25746,INFO,nova.osapi_compute.wsgi.server,E25,"<*> ""GET <*>"" status: <*> len: <*> time: <*>.<*>"
1178,nova-api.log.1.2017-05-16_13:53:08,2017-05-16,25746,INFO,nova.osapi_compute.wsgi.server,E25,"<*> ""GET <*>"" status: <*> len: <*> time: <*>.<*>"
1179,nova-api.log.1.2017-05-16_13:53:08,2017-05-16,25746,INFO,nova.osapi_compute.wsgi.server,E25,"<*> ""GET <*>"" status: <*> len: <*> time: <*>.<*>"
